name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Wo bu shi Pan Jin Lian,2016,"436,596",0,"436,596"
Dorm Daze,2003,"56,127","380,238","436,365"
In a Moment of Passion,1993,"436,132",0,"436,132"
Sleeping Beauty,2011,"37,710","397,758","435,468"
True History of the Kelly Gang,2019,"32,949","402,419","435,368"
Yut mun Hinneisi,2010,0,"435,220","435,220"
Mourning Becomes Electra,1947,"435,000",0,"435,000"
Savage Grace,2007,"434,417",0,"434,417"
Tully,2000,"433,264",0,"433,264"
Kangaroo,1986,"432,266",0,"432,266"
The Second Chance,2006,"432,253",0,"432,253"
Dillagi,1978,"432,200",0,"432,200"
Vision - Aus dem Leben der Hildegard von Bingen,2009,"431,881",0,"431,881"
Othello,1989,"431,795",0,"431,795"
Brian and Charles,2022,"430,635",0,"430,635"
Just the Ticket,1999/I,"430,404",0,"430,404"
The Affair of the Necklace,2001,"430,313",0,"430,313"
Dog Pound,2010,0,"430,041","430,041"
Lymelife,2008,"429,307",0,"429,307"
Fiorile,1993,"429,184",0,"429,184"
Track 29,1988,"429,028",0,"429,028"
Tashan,2008,"428,923",0,"428,923"
Body Snatchers,1993,"428,868",0,"428,868"
La vie et rien d'autre,1989,"428,758",0,"428,758"
Luminarias,2000,"428,535",0,"428,535"
When Do We Eat?,2005,"428,432",0,"428,432"
Mortuary,2005/I,0,"427,894","427,894"
Break Ke Baad,2010,"427,628",0,"427,628"
Maccheroni,1985,"427,298",0,"427,298"
Last Rites,1988,"426,965",0,"426,965"
Janice Meredith,1924,"426,872",0,"426,872"
Ah sì? E io lo dico a Zzzzorro!,1975,0,"426,837","426,837"
Dark Days,2000,"426,687",0,"426,687"
Kiki,1931,"426,513",0,"426,513"
I Want Your Money,2010,"425,899",0,"425,899"
Wild Man Blues,1997,"425,788",0,"425,788"
En Brazos de un Asesino,2019,"425,310",0,"425,310"
Saint Laurent,2014,"425,249",0,"425,249"
The Limits of Control,2009,"425,025",0,"425,025"
Drowning by Numbers,1988,"424,773",0,"424,773"
Primer,2004,"424,760",0,"424,760"
A Romance of the Redwoods,1917,"424,719",0,"424,719"
Flag Day,2021,"424,667",0,"424,667"
Conversations with God,2006,"422,897",0,"422,897"
The Hard Word,2002,"422,688",0,"422,688"
Tiger Warsaw,1988,"422,667",0,"422,667"
Storyville,1992,"422,503",0,"422,503"
Sound City,2013,"422,417",0,"422,417"
The Good Father,1985,"421,201",0,"421,201"
She's Beautiful When She's Angry,2014,"420,593",0,"420,593"
In Secret,2013,"420,266",0,"420,266"
Ferrari Ki Sawaari,2012,"420,046",0,"420,046"
The Last Days,1998,"419,762",0,"419,762"
Out of the Dark,1988,"419,428",0,"419,428"
Bride of the Wind,2001,"419,414",0,"419,414"
The Leopard Son,1996,"419,038",0,"419,038"
Killing Zoe,1993,"418,953",0,"418,953"
Voiceless,2015,"418,940",0,"418,940"
True Colors,1991,"418,807",0,"418,807"
My Dark Days,2001,"418,700",0,"418,700"
The Oh in Ohio,2006,"418,689",0,"418,689"
Heart of a Dog,2015,"418,571",0,"418,571"
Aloha Summer,1988,"418,379",0,"418,379"
How to Get Ahead in Advertising,1989,"418,053",0,"418,053"
Du rififi chez les hommes,1955,"418,016",0,"418,016"
Let's Talk About Sex,1998,"417,827",0,"417,827"
Yi sheng yi shi,2014,"417,558",0,"417,558"
8 ½ Women,1999,"417,517",0,"417,517"
Dictado,2012,0,"417,144","417,144"
Dirty Wars,2013,"384,473","32,380","416,853"
Vénus beauté (institut),1999,"416,464",0,"416,464"
Interview,2007/I,"416,417",0,"416,417"
Desert Bloom,1986,"416,393",0,"416,393"
Mugabe and the White African,2009,"4,542","410,458","415,000"
Le bonheur est dans le pré,1995,"414,736",0,"414,736"
Cold in July,2014,"414,623",0,"414,623"
Ek Villain,2014,"414,116",0,"414,116"
Unagi,1997,"413,793",0,"413,793"
In the Realms of the Unreal,2004,"413,708",0,"413,708"
Wonderland,1999,"413,595",0,"413,595"
Kapringen,2012,"413,276",0,"413,276"
Crisis,2021,"413,053",0,"413,053"
Porn Star: The Legend of Ron Jeremy,2001,"411,897",0,"411,897"
One Exciting Night,1922,"411,420",0,"411,420"
The Hunting Ground,2015,"405,917","5,198","411,115"
CQ,2001,"411,034",0,"411,034"
Number One with a Bullet,1987,"410,952",0,"410,952"
Ultra Warrior,1990,"410,880",0,"410,880"
Janis: Little Girl Blue,2015,"410,465",0,"410,465"
Suchîmubôi,2004,"410,388",0,"410,388"
Spun,2002,"410,241",0,"410,241"
36 fillette,1988,"410,109",0,"410,109"
Project Nim,2011,"410,077",0,"410,077"
La fille coupée en deux,2007,"409,658",0,"409,658"
Wo shi zheng ren,2015,"409,644",0,"409,644"
Elles étaient cinq,2004,"408,966",0,"408,966"
Triumph of the Spirit,1989,"408,839",0,"408,839"
Tuvalu,1999,"408,744",0,"408,744"
I'm Still Here,2010/I,"408,719",0,"408,719"
La belle noiseuse,1991,"408,571",0,"408,571"
My Son the Fanatic,1997,"408,339",0,"408,339"
Three Weeks,1924,"408,275",0,"408,275"
Touch,1997,"408,097",0,"408,097"
Chamaco,2009,"408,000",0,"408,000"
3 Ninjas Knuckle Up,1995,"407,618",0,"407,618"
Journey to Shiloh,1968,"407,500",0,"407,500"
Mobsters and Mormons,2005,"407,139",0,"407,139"
Humpday,2009,"406,943",0,"406,943"
Madame Sans-Gêne,1925,"406,892",0,"406,892"
Slam Dance,1987,"406,881",0,"406,881"
Pyrus på pletten,2000,0,"406,860","406,860"
Chasing Trane: The John Coltrane Documentary,2016,"406,284",0,"406,284"
The Promotion,2008,"406,252",0,"406,252"
Har Dil Jo Pyar Karega...,2000,"406,235",0,"406,235"
The Believer,2001,"406,035",0,"406,035"
Buddy Games,2019,"405,904",0,"405,904"
The Tempest,2010/I,"277,943","127,918","405,861"
Knafayim Shvurot,2002,"405,858",0,"405,858"
Sound of My Voice,2011,"405,614",0,"405,614"
I Went Down,1997,"405,297",0,"405,297"
Little Secrets,2001,"405,182",0,"405,182"
Jude,1996,"405,144",0,"405,144"
A Woman's Tale,1991,"405,137",0,"405,137"
The Square,2008,"404,898",0,"404,898"
Ya ostayus,2007,0,"404,785","404,785"
Hum Tumhare Hain Sanam,2002,"404,000",0,"404,000"
Shortcut,2020,"403,825",0,"403,825"
Les herbes folles,2009,"403,649",0,"403,649"
Girls Town,1996,"403,311",0,"403,311"
Baiohazâdo: Dijenerêshon,2008,0,"403,117","403,117"
Snow Angels,2007/I,"402,820",0,"402,820"
A Wake in Providence,1999,"402,805",0,"402,805"
Fire,1996,"402,749",0,"402,749"
Paramedics,1988,"402,619",0,"402,619"
And You Thought Your Parents Were Weird,1991,"402,539",0,"402,539"
Last Summer in the Hamptons,1995,"402,091",0,"402,091"
L'école de la chair,1998,"401,786",0,"401,786"
The Little Traitor,2007,"401,538",0,"401,538"
The Oath,2018,"401,464",0,"401,464"
Some Girls,1988,"401,421",0,"401,421"
Mama ne goryuy 2,2005,0,"400,878","400,878"
We the Animals,2018,"400,746",0,"400,746"
Today's Special,2009,"400,654",0,"400,654"
Foolish Wives,1922,"400,200",0,"400,200"
God's Pocket,2014,"104,401","295,793","400,194"
From Philadelphia to Fallujah,2011,"400,000",0,"400,000"
Warm Nights on a Slow Moving Train,1988,"400,000",0,"400,000"
Jindabyne,2006,"399,879",0,"399,879"
The Loss of Sexual Innocence,1999,"399,793",0,"399,793"
Bandit Queen,1994,"399,748",0,"399,748"
The 5th Quarter,2010,"399,611",0,"399,611"
L'arciere di fuoco,1971,0,"399,066","399,066"
Amandla! A Revolution in Four Part Harmony,2002,"398,981",0,"398,981"
Mafioso,1962,"398,614",0,"398,614"
The Mystic Masseur,2001,"398,610",0,"398,610"
Brooklyn Rules,2007,"398,420",0,"398,420"
Antichrist,2009,"397,070",0,"397,070"
The Adjuster,1991,"396,573",0,"396,573"
Yes,2004/I,"396,035",0,"396,035"
Yu pu tuan: Tou qing bao jian,1991,"396,003",0,"396,003"
My Life Without Me,2003,"395,592",0,"395,592"
Still We Believe: The Boston Red Sox Movie,2004,"395,362",0,"395,362"
Golden Gate,1993,"395,105",0,"395,105"
Rachel and the Stranger,1948,"395,000",0,"395,000"
Dogfight,1991,"394,631",0,"394,631"
The Holcroft Covenant,1985,"393,825",0,"393,825"
Monos,2019,"392,693",0,"392,693"
Mother Night,1996,"392,362",0,"392,362"
Hamara Dil Aapke Paas Hai,2000,"392,076",0,"392,076"
End of the Century,2003,"391,950",0,"391,950"
Tyson's Run,2022,"391,167",0,"391,167"
Yadon ilaheyya,2002,"390,847",0,"390,847"
Seeking Justice,2011,"390,571",0,"390,571"
Phata Poster Nikhla Hero,2013,"390,207",0,"390,207"
Where the Day Takes You,1991,"390,152",0,"390,152"
Boardinghouse,1982,"390,000",0,"390,000"
Tiny Furniture,2010,"389,804",0,"389,804"
Search and Destroy,1995,"389,731",0,"389,731"
Piranha Part Two: The Spawning,1981,0,"389,106","389,106"
Azúcar amarga,1996,"388,730",0,"388,730"
Komissar,1967,"388,029",0,"388,029"
Ain't Them Bodies Saints,2013,"387,606",0,"387,606"
A Woman of Paris: A Drama of Fate,1923,"387,391",0,"387,391"
Dykkerne,2000,0,"387,281","387,281"
Freetown,2015,"387,130",0,"387,130"
Âya to majo,2020,"173,704","213,200","386,904"
Voor een verloren soldaat,1992,"386,329",0,"386,329"
Survival of the Dead,2009,"101,740","284,338","386,078"
Turtle,2011,"386,073",0,"386,073"
Blizzard,2003,"385,810",0,"385,810"
Sylvester,1985,"385,687",0,"385,687"
La fille du puisatier,2011,"385,406",0,"385,406"
The Wedding Guest,2018,"385,397",0,"385,397"
Brødre,2004,"384,982",0,"384,982"
Where in the World Is Osama Bin Laden?,2008,"384,955",0,"384,955"
Little Manhattan,2005,"384,924",0,"384,924"
Flamenco,1995,"384,374",0,"384,374"
Honey Britches,1971,"384,276",0,"384,276"
Kynodontas,2009,"110,248","273,899","384,147"
"Scotland, Pa.",2001,"384,098",0,"384,098"
American Heart,1992,"384,048",0,"384,048"
Hesher,2010,"382,946",0,"382,946"
Sweet Talker,1991,"382,510",0,"382,510"
Soorma,2018,"382,104",0,"382,104"
The Hummingbird Project,2018,"369,700","12,282","381,982"
Gospa,1995,"381,804",0,"381,804"
The Armstrong Lie,2013,"381,703",0,"381,703"
A3 - Rock'n'Roll uzvraca udarac,2006,0,"381,369","381,369"
Short Cut to Nirvana: Kumbh Mela,2004,"381,225",0,"381,225"
The Quiet,2005,"381,186",0,"381,186"
Bittersweet Motel,2000,"380,927",0,"380,927"
Humpty Sharma Ki Dulhania,2014,"380,011",0,"380,011"
At Any Price,2012,"379,791",0,"379,791"
The Last Sin Eater,2007,"379,643",0,"379,643"
Íslenski draumurinn,2000,0,"379,430","379,430"
Clubland,2007,"378,921",0,"378,921"
Germinal,1993,"378,854",0,"378,854"
Head On,1998,"378,667",0,"378,667"
Rebel in the Rye,2017,"378,294",0,"378,294"
Session 9,2001,"378,176",0,"378,176"
La marca del Hombre Lobo,1968,0,"377,599","377,599"
James Joyce's Women,1985,"377,551",0,"377,551"
Artemisia,1997,"377,512",0,"377,512"
Gui lai,2014,"377,420",0,"377,420"
Pride and Prejudice,2003,"377,271",0,"377,271"
Killer,1994,"377,108",0,"377,108"
Swimming with Sharks,1994,"376,928",0,"376,928"
Im toten Winkel - Hitlers Sekretärin,2002,"376,886",0,"376,886"
Hochelaga,2000,"376,714",0,"376,714"
Lily in Love,1984,"376,686",0,"376,686"
The Hunting of the President,2004,"376,552",0,"376,552"
Frozen Assets,1992,"376,008",0,"376,008"
Lajja,2001,"376,000",0,"376,000"
Smashed,2012,"375,981",0,"375,981"
Hae-jeok: Ba-da-ro gan san-jeok,2014,"375,907",0,"375,907"
3 Ninjas: High Noon at Mega Mountain,1998,"375,805",0,"375,805"
Que Horas Ela Volta?,2015,"375,723",0,"375,723"
The Syrian Bride,2004,"375,574",0,"375,574"
The Game of Their Lives,2005,"375,474",0,"375,474"
Lootera,2013/I,"375,442",0,"375,442"
Asylum,2005,"374,903",0,"374,903"
Southland Tales,2006,"275,380","99,363","374,743"
Into the Arms of Strangers: Stories of the Kindertransport,2000,"374,555",0,"374,555"
Inferno in diretta,1985,"374,530",0,"374,530"
Annie Brocoli dans les fonds marins,2003,"374,360",0,"374,360"
Keep the Aspidistra Flying,1997,"373,830",0,"373,830"
The Decline of Western Civilization Part II: The Metal Years,1988,"373,743",0,"373,743"
Ascenseur pour l'échafaud,1958,"373,597",0,"373,597"
Joe,2013/I,"373,375",0,"373,375"
Fish Tank,2009,"373,060",0,"373,060"
Alice,2022,"373,037",0,"373,037"
Signé Charlotte,1985,"372,639",0,"372,639"
Movers & Shakers,1985,"372,438",0,"372,438"
Bent,1997,"372,341",0,"372,341"
Le cercle rouge,1970,"372,229",0,"372,229"
Nothing Is Private,2007,"371,446",0,"371,446"
Miral,2010,"371,352",0,"371,352"
Positive I.D.,1986,"371,313",0,"371,313"
House of D,2004,"371,081",0,"371,081"
Badlapur,2015,"370,843",0,"370,843"
Gandahar,1988,"370,698",0,"370,698"
Shadowboxer,2005,"370,627",0,"370,627"
Karmina,1996,"370,000",0,"370,000"
Hava Nagila: The Movie,2012,"369,753",0,"369,753"
Shootout at Wadala,2013,"369,310",0,"369,310"
Cortázar,1994,"369,018",0,"369,018"
The Minus Man,1999,"368,808",0,"368,808"
Abre los ojos,1997,"368,234",0,"368,234"
Solas,1999,"367,939",0,"367,939"
When Comedy Went to School,2013,"367,913",0,"367,913"
Lebanon,2009,"367,798",0,"367,798"
Danzón,1991,"367,425",0,"367,425"
Santitos,1999,"367,396",0,"367,396"
Highwaymen,2004,"367,027",0,"367,027"
Der bewegte Mann,1994,"366,506",0,"366,506"
The Brown Bunny,2003,"365,734",0,"365,734"
How to Get the Man's Foot Outta Your Ass,2003,"365,727",0,"365,727"
Glen Campbell: I'll Be Me,2014,"365,522",0,"365,522"
She Hate Me,2004,"365,134",0,"365,134"
Katti Batti,2015,"364,932",0,"364,932"
The Oranges,2011,"364,875",0,"364,875"
Clemency,2019,"364,716",0,"364,716"
Nostradamus,1994,"364,164",0,"364,164"
The Toxic Avenger Part III: The Last Temptation of Toxie,1989,"363,561",0,"363,561"
Drôle de Félix,2000,"363,409",0,"363,409"
Knallharte Jungs,2002,0,"362,846","362,846"
Rundskop,2011,"151,840","210,767","362,607"
Grand Masti,2013,"362,560",0,"362,560"
All I See Is You,2016,"217,644","144,076","361,720"
Six Minutes to Midnight,2020,"106,785","254,524","361,309"
The Source: The Story of the Beats and the Beat Generation,1999,"360,895",0,"360,895"
Pozitia copilului,2013,"360,717",0,"360,717"
I Will Follow,2010,"360,000",0,"360,000"
Letters from Baghdad,2016,"359,735",0,"359,735"
Grateful Dawg,2000,"359,237",0,"359,237"
Rosenwald,2015,"359,187",0,"359,187"
I'll Sleep When I'm Dead,2003,"358,804",0,"358,804"
Revolution,1985,"358,574",0,"358,574"
Enduring Love,2004,"358,262",0,"358,262"
American Ninja 4: The Annihilation,1990,"358,047",0,"358,047"
Pukar,2000,"357,422",0,"357,422"
Gong fu yu jia,2017,"357,263",0,"357,263"
A Grande Arte,1991,"356,825",0,"356,825"
Lovelace,2013,"356,582",0,"356,582"
Detropia,2012,"356,172",0,"356,172"
Trust,1990,"356,122",0,"356,122"
Iron & Silk,1990,"356,077",0,"356,077"
Mr. Donkey,2016,"356,023",0,"356,023"
Kaho Naa... Pyaar Hai,2000,"356,000",0,"356,000"
Lan feng zheng,1993,"355,974",0,"355,974"
Deewane Huye Paagal,2005,"355,962",0,"355,962"
9 rota,2005,0,"355,720","355,720"
Luck by Chance,2009,"355,492",0,"355,492"
The Lady,2011,"355,391",0,"355,391"
Rumpelstiltskin,1987,"355,253",0,"355,253"
Shi,2010,"355,044",0,"355,044"
Eat That Question: Frank Zappa in His Own Words,2016,"354,981",0,"354,981"
Prison,1987,"354,704",0,"354,704"
Dans la maison,2012,"354,244",0,"354,244"
The Tomorrow Man,2019,"354,103",0,"354,103"
Buffalo Soldiers,2001,"353,743",0,"353,743"
Branded,2012,"353,468",0,"353,468"
Comment ma mère accoucha de moi durant sa ménopause,2003,"353,275",0,"353,275"
Like Dandelion Dust,2009,"352,810",0,"352,810"
Copying Beethoven,2006,"352,786",0,"352,786"
Khiladi 786,2012,"352,684",0,"352,684"
Weekend Warriors,1986,"351,623",0,"351,623"
INU-OH,2021,"351,080",0,"351,080"
Tokyo!,2008,"351,059",0,"351,059"
Everybody Wants to Be Italian,2007,"350,801",0,"350,801"
Summer Heat,1987,"350,481",0,"350,481"
Country Life,1994,"350,354",0,"350,354"
Aftermath,2015/VII,"350,000",0,"350,000"
Prisoner of Japan,1942,"350,000",0,"350,000"
Naughty Kids: Operation New Year,2012,0,"350,000","350,000"
Octobre,1994,"349,633",0,"349,633"
Another Day of Life,2018,"3,190","346,442","349,632"
Due occhi diabolici,1990,"349,618",0,"349,618"
Salmer fra kjøkkenet,2003,"349,315",0,"349,315"
Happy Bhag Jayegi,2016,"349,099",0,"349,099"
Pearl Jam: Let's Play Two,2017,"348,833",0,"348,833"
"Crna macka, beli macor",1998,"348,660",0,"348,660"
Keep the River on Your Right: A Modern Cannibal Tale,2000,"348,507",0,"348,507"
La herencia Valdemar II: La sombra prohibida,2010,0,"348,272","348,272"
Hum Tum,2004,"348,149",0,"348,149"
Krámpack,2000,"347,986",0,"347,986"
Une liaison pornographique,1999,"347,808",0,"347,808"
Maps to the Stars,2014,"347,648",0,"347,648"
Teeth,2007/I,"347,578",0,"347,578"
Noble,2014,"347,321",0,"347,321"
Charlie,2004,0,"347,298","347,298"
In the Bleak Midwinter,1995,"346,839",0,"346,839"
La famiglia,1987,"346,730",0,"346,730"
My Name Is Joe,1998,"346,696",0,"346,696"
The Deceivers,1988,"346,297",0,"346,297"
The Merry Gentleman,2008,"346,286",0,"346,286"
Singham,2011,"345,125",0,"345,125"
Patti Rocks,1988,"345,000",0,"345,000"
Depuis qu'Otar est parti...,2003,"344,974",0,"344,974"
I Think I Do,1997,"344,665",0,"344,665"
Photograph,2019,"344,534",0,"344,534"
It Takes Two,1988,"344,375",0,"344,375"
Roozi ke zan shodam,2000,"344,235",0,"344,235"
Hooligans,2005,"344,095",0,"344,095"
Windy City,1984,"343,890",0,"343,890"
The United States of Leland,2003,"343,816",0,"343,816"
Tapeheads,1988,"343,786",0,"343,786"
On the One,2005,"343,522",0,"343,522"
Effie Gray,2014,"343,257",0,"343,257"
West Beyrouth (À l'abri les enfants),1998,"343,229",0,"343,229"
High-Rise,2015,"343,139",0,"343,139"
Vulnerables,2012,0,"343,138","343,138"
Love Is the Devil: Study for a Portrait of Francis Bacon,1998,"343,023",0,"343,023"
Drinking Buddies,2013,"342,936",0,"342,936"
American Adobo,2001,"342,855",0,"342,855"
Sleuth,2007,"342,835",0,"342,835"
Aarakshan,2011,"342,801",0,"342,801"
Comme un chef,2012,"342,667",0,"342,667"
Talvar,2015,"342,370",0,"342,370"
The Dying Gaul,2005/I,"342,297",0,"342,297"
Koch,2012,"342,212",0,"342,212"
Uranus,1990,"342,198",0,"342,198"
La Vénus à la fourrure,2013,"342,183",0,"342,183"
Marilyn Hotchkiss' Ballroom Dancing & Charm School,2005,"341,897",0,"341,897"
Uchû daisensô,1959,0,"341,666","341,666"
Hôtel Terminus,1988,"341,018",0,"341,018"
La princesse de Montpensier,2010,"340,917",0,"340,917"
Jimi: All Is by My Side,2013,"340,911",0,"340,911"
Meduzot,2007,"340,906",0,"340,906"
Creation,2009/I,"340,611",0,"340,611"
The Woman God Forgot,1917,"340,505",0,"340,505"
[Anti]killer,2002,0,"340,312","340,312"
The Forgiven,2021,"340,222",0,"340,222"
Carter High,2015,"340,214",0,"340,214"
Swoon,1992,"340,147",0,"340,147"
Kaal,2005,"340,091",0,"340,091"
Total Eclipse,1995,"339,889",0,"339,889"
Diane,2018,"339,774",0,"339,774"
Flee,2021,"339,754",0,"339,754"
Welcome to Sarajevo,1997,"339,648",0,"339,648"
Red Hook Summer,2012,"338,803",0,"338,803"
Bewafaa,2005,"338,087",0,"338,087"
Night Game,1989,"337,812",0,"337,812"
Le silence de Lorna,2008,"337,696",0,"337,696"
Á köldum klaka,1995,"337,560",0,"337,560"
Happy People: A Year in the Taiga,2010,"337,497",0,"337,497"
Hasee Toh Phasee,2014,"336,985",0,"336,985"
À bout de souffle,1960,"336,705",0,"336,705"
Never the Twain Shall Meet,1925,"336,658",0,"336,658"
Enter the Void,2009,"336,467",0,"336,467"
The Singing Detective,2003,"336,456",0,"336,456"
Talent for the Game,1991,"336,396",0,"336,396"
Kings of Pastry,2009,"336,174",0,"336,174"
Wooly Boys,2001,"335,726",0,"335,726"
Casse-tête chinois,2013,"335,430",0,"335,430"
The Humming Bird,1924,"335,400",0,"335,400"
Post coïtum animal triste,1997,"335,082",0,"335,082"
Starbuck,2011,"335,034",0,"335,034"
The Prophet,2014,"335,030",0,"335,030"
Under the Red Robe,1923,"335,030",0,"335,030"
This Is Not What I Expected,2017,"334,985",0,"334,985"
Roger Corman's Frankenstein Unbound,1990,"334,748",0,"334,748"
I Origins,2014,"334,658",0,"334,658"
Chup Chup Ke,2006,"334,618",0,"334,618"
"""The Mahabharata""",1989,"334,077",0,"334,077"
Hurricane,1997,"334,041",0,"334,041"
Welcome to Collinwood,2002,"333,976",0,"333,976"
Diamond Skulls,1989,"333,811",0,"333,811"
Marilyn Hotchkiss' Ballroom Dancing and Charm School,1990,"333,658",0,"333,658"
Marusa no onna 2,1988,"333,584",0,"333,584"
You Can't Hurry Love,1988,"333,152",0,"333,152"
Shine,2017/I,"333,124",0,"333,124"
Sinterklaas en het pakjes mysterie,2010,0,"333,078","333,078"
Ladri di biciclette,1948,"332,930",0,"332,930"
Ballet 422,2014,"332,843",0,"332,843"
The Look of Silence,2014,"109,089","223,621","332,710"
Snitch,1998,"332,388",0,"332,388"
The Devil and Daniel Johnston,2005,"332,261",0,"332,261"
De zaak Alzheimer,2003,"332,015",0,"332,015"
Private Resort,1985,"331,816",0,"331,816"
Diana,2013,"331,634",0,"331,634"
Salome's Last Dance,1988,"331,469",0,"331,469"
The First Grader,2010,"330,533",0,"330,533"
Lawless Heart,2001,"330,067",0,"330,067"
Mooz-Lum,2010,"330,048",0,"330,048"
The Singing Revolution,2006,"330,017",0,"330,017"
Creature,2011,"330,000",0,"330,000"
L'anglaise et le duc,2001,"329,845",0,"329,845"
Zelary,2003,"329,723",0,"329,723"
Gabrielle,2005,"328,567",0,"328,567"
Le huitième jour,1996,"328,452",0,"328,452"
Flower,2017/I,"328,188",0,"328,188"
Hood of Horror,2006,"328,000",0,"328,000"
Monty Python Live at the Hollywood Bowl,1982,"327,958",0,"327,958"
Kaashmora,2016,"327,929",0,"327,929"
This Is England,2006,"327,919",0,"327,919"
What Happened Was...,1994,"327,482",0,"327,482"
Waking the Dead,2000,"327,418",0,"327,418"
Nymphomaniac: Vol. II,2013,"326,983",0,"326,983"
Student of the Year,2012,"326,508",0,"326,508"
Albino Alligator,1996,"326,308",0,"326,308"
Orgy at Lil's Place,1963,"326,300",0,"326,300"
A Sainted Devil,1924,"326,000",0,"326,000"
Gori Tere Pyaar Mein!,2013,"325,885",0,"325,885"
Kaos,1984,"325,717",0,"325,717"
Ju-on,2002,"325,661",0,"325,661"
Les aventuriers,1967,0,"325,527","325,527"
City of Ghosts,2002,"325,491",0,"325,491"
Camp,2013/I,"324,977",0,"324,977"
L'inconnu du lac,2013,"324,891",0,"324,891"
Yeonpyeong haejeon,2015,"324,719",0,"324,719"
Les enfants du marais,1999,"324,006",0,"324,006"
Genghis Blues,1999,"323,881",0,"323,881"
Eu Tu Eles,2000,"323,403",0,"323,403"
Les poupées russes,2005,"323,331",0,"323,331"
Dutch,2021,"323,167",0,"323,167"
The Cement Garden,1993,"322,975",0,"322,975"
Go with Me,2015,"27,079","295,889","322,968"
House of Cards,1993,"322,871",0,"322,871"
Viruddh... Family Comes First,2005,"322,753",0,"322,753"
The Guest,2014/I,"322,600",0,"322,600"
The Boys of Baraka,2005,"322,386",0,"322,386"
El jorobado de la Morgue,1973,0,"322,358","322,358"
Sword of Trust,2019,"322,224",0,"322,224"
Super,2010/I,"322,157",0,"322,157"
The Last Waltz,1978,"321,952",0,"321,952"
My Salinger Year,2020,"38,058","283,698","321,756"
Taxi,2015/III,"321,642",0,"321,642"
Fritt vilt,2006,0,"320,957","320,957"
Billy: The Early Years,2008,"320,876",0,"320,876"
The Bleeder,2016,"320,725",0,"320,725"
The Bounce Back,2016,"320,676",0,"320,676"
TerrorVision,1986,"320,256",0,"320,256"
Cetvrti covek,2007,0,"320,246","320,246"
Mucha,2010,0,"320,000","320,000"
Winter Solstice,2004/I,"319,228",0,"319,228"
The Safety of Objects,2001,"319,125",0,"319,125"
Trading Mom,1994,"319,123",0,"319,123"
Compliance,2012,"318,622",0,"318,622"
Trekkies,1997,"318,246",0,"318,246"
Not Today,2013,"317,903",0,"317,903"
The Outside Chance of Maximilian Glick,1988,"317,670",0,"317,670"
Indigènes,2006,"317,594",0,"317,594"
Liberal Arts,2012,"317,190",0,"317,190"
Adoration,2013,"317,125",0,"317,125"
The Yellow Handkerchief,2008,"317,040",0,"317,040"
Wristcutters: A Love Story,2006,"316,996",0,"316,996"
Dr. Jack,1922,"316,900",0,"316,900"
Un air de famille,1996,"316,872",0,"316,872"
Good Kill,2014,"316,842",0,"316,842"
Presque rien,2000,"316,784",0,"316,784"
The Road to Guantanamo,2006,"316,694",0,"316,694"
AmeriGeddon,2016,"316,554",0,"316,554"
Winterschläfer,1997,"316,431",0,"316,431"
Waterman,2021,"316,275",0,"316,275"
Promised Land,1987,"316,199",0,"316,199"
David and Goliath,2015,"316,100",0,"316,100"
La grande illusion,1937,"316,050",0,"316,050"
Under the Sun,1992,"316,020",0,"316,020"
Michel Vaillant,2003,0,"315,837","315,837"
Caught,1996,"315,752",0,"315,752"
Crusoe,1988,"315,421",0,"315,421"
Métisse,1993,"315,420",0,"315,420"
Gianni e le donne,2011,"315,307",0,"315,307"
Palookaville,1995,"315,230",0,"315,230"
Lucy in the Sky,2019,"314,999",0,"314,999"
The Spanish Dancer,1923,"314,765",0,"314,765"
Nebo. Samolyot. Devushka.,2002,0,"314,195","314,195"
America's Heart & Soul,2004,"314,000",0,"314,000"
The Music of Chance,1993,"313,967",0,"313,967"
Elling,2001,"313,436",0,"313,436"
Rebelle,2012,"70,544","242,843","313,387"
Full Fathom Five,1990,"313,214",0,"313,214"
Grass,1999,"313,039",0,"313,039"
Yi jiu si er,2012,"312,954",0,"312,954"
Disappearances,2006,"312,642",0,"312,642"
City of Rock,2017,"312,537",0,"312,537"
The Hornet's Nest,2014,"311,975",0,"311,975"
La fille de d'Artagnan,1994,"311,922",0,"311,922"
Ta'm e guilass,1997,"311,873",0,"311,873"
Happy Ending,2014,"311,729",0,"311,729"
The Breadwinner,2017,"311,667",0,"311,667"
Shtikat Haarchion,2010,"311,542",0,"311,542"
Turtle: The Incredible Journey,2009,"311,454",0,"311,454"
Elle s'en va,2013,"311,372",0,"311,372"
Steve Harvey: Don't Trip... He Ain't Through with Me Yet,2006,"311,258",0,"311,258"
Monster in a Box,1992,"311,245",0,"311,245"
Mlyn i krzyz,2011,"310,900",0,"310,900"
"O Que É Isso, Companheiro?",1997,"310,724",0,"310,724"
Clean,2020,"310,295",0,"310,295"
The Gatekeeper,2002,"309,941",0,"309,941"
West of Memphis,2012,"309,864",0,"309,864"
La haine,1995,"309,811",0,"309,811"
The Panama Deception,1992,"309,596",0,"309,596"
The Face of Love,2013,"309,427",0,"309,427"
Adam & Steve,2005,"309,384",0,"309,384"
For the Bible Tells Me So,2007,"309,123",0,"309,123"
Kådisbellan,1993,"309,117",0,"309,117"
